id	screen_name	tweet_text	hashtag_indices	user_mentions_indices	url_indices 
407624334677905408	Kendra1Reynolds	Wow that paper only took me almost 4 hours to do!😄🔫 #sarcasm	[[52, 60]]	[]	[]
420794967104049153	sparkdega	I honestly don't want a boyfriend. I am perfectly fine being a loner in a snuggie, eating chocolate while watching Shipping Wars. #sarcasm	[[130, 138]]	[]	[]
408296537962188800	vinnie_p	Wait, so you're telling me that lower corporate tax rates don't lead to job growth? Who knew. #sarcasm http://t.co/TrGKFj7kn1	[[94, 102]]	[]	[[103, 125]]
402643304736907264	MatthewMartin46	Just blame the lineman. It's not like they do anything anyway. #sarcasm	[[63, 71]]	[]	[]
419898011192668160	Zeiniz	I don't like #MoyesyTime Its nowhere near as good. So the treble is off then? Who knew... #MUFC #sarcasm	[[13, 24], [90, 95], [96, 104]]	[]	[]
404801536909266945	DannyBrams	@longhornlady81 @RWalk13 haha I forgot to add the #sarcasm tag there...I'm unqualified,  truthfully...been out the game too long	[[50, 58]]	[[0, 15], [16, 24]]	[]
420412667195822080	thejasongillman	Dear FSU band, Please play that song some more. * *Sarcasm  #sarcasm	[[60, 68]]	[]	[]
413223209103007744	askey84	@iancowan81 @Stei_9 well this has cheered me up on a dark cold morning on my way to work #sarcasm #bringsomeback	[[89, 97], [98, 112]]	[[0, 11], [12, 19]]	[]
410825144643235840	Joking22	Woohoo average speed increase 13mph 😒 #sarcasm ☺️ http://t.co/nif83nJoa2	[[38, 46]]	[]	[[50, 72]]
417894598057283584	Texas_Thespian	My university is officially a #drone testing site. I can't possibly see how this could end badly... #sarcasm #tamucc #corpuschristi #tcot	[[30, 36], [100, 108], [109, 116], [117, 131], [132, 137]]	[]	[]
417404181415473152	danielryan496	Oh cool. Work till 9. That's really what i want to do rn. #sarcasm	[[58, 66]]	[]	[]
410161590907183104	sarahplastini	Laptop, you always pick the best times to die on me #sarcasm #finals #gonnakeepdrinking	[[52, 60], [61, 68], [69, 87]]	[]	[]
412787624446021632	Paaigenicolee	No one truely understands how sarcastic I am #sarcasm	[[45, 53]]	[]	[]
414084721216610305	laurennnkimmy	Love debates they're the best ❤️❤️ #sarcasm #sickoftalkingaboutthis #smilinthruitall #itsgettinfiesty http://t.co/5kHP7p56ZF	[[35, 43], [44, 67], [68, 84], [85, 101]]	[]	[[102, 124]]
411912613618929664	TdotinLA	@ScoopMcTail That's not distracted driving or anything #sarcasm	[[55, 63]]	[[0, 12]]	[]
410224543802724352	brito_ray	Another great performance on opening drive for #Bears D.  #sarcasm	[[47, 53], [58, 66]]	[]	[]
419101914161487872	_kaylagirl21	I just love when my boyfriend goes MIA for hours at a time. #sarcasm	[[60, 68]]	[]	[]
403903943513624576	DiaryOfBette	afforded the luxury of self destruction. #Responsibilities #Yay #Sarcasm (2/2)	[[41, 58], [59, 63], [64, 72]]	[]	[]
419765969159208960	OffbeatBryce	@ItsJillJensen wish I could of been at your show. I am super broke. I need a job. Can I borrow a few thousands from you? #sarcasm	[[121, 129]]	[[0, 14]]	[]
407173171763093504	Iam_Ricoz	LMAO RT @Jaymotk #Sarcasm  I am not saying you are dumb, but if you ever had a brain transplant ,I would definitely pay for it.	[[17, 25]]	[[8, 16]]	[]
410174370032545792	alpha_Lady_pi	.@talkradio200 they say the rhyme is the first thing to go...then the short term memory. #thefive  #sarcasm	[[89, 97], [99, 107]]	[[1, 14]]	[]
416772205377097729	MeaganRadigan	I love when my luggage gets lost, but the people I'm flying with get theirs #sarcasm	[[76, 84]]	[]	[]
420841623744827392	tonycaps11	I guess u can say im a natural athlete. And im sexy AF! There is a bright future in store for me! #TooSexyForMyCat! #IDontHaveACat #SARCASM!	[[98, 114], [116, 130], [131, 139]]	[]	[]
409389491443761154	KyleMontante	Well the jobs at work today were evenly distributed #sarcasm	[[52, 60]]	[]	[]
410945252011159553	CWeberCreative	I love when TV movies have commercials ever 3.5 minutes #sarcasm	[[56, 64]]	[]	[]
417874614631800832	Dae_Unique	“@CAT_stackssss: ever send a text that you know is going to get you cussed out? lol”all the time! Smh #sarcasm	[[102, 110]]	[]	[]
416039513698205696	llaurenellena	@beeelllaaaa__ thanks for coming &amp; spending time w family today 😑👊💢 #sarcasm	[[72, 80]]	[]	[]
409185825297948673	djbrianpate	Jay Z hooked Robinson Cano with a $240m deal?  10% is $24mil.  Pretty good day for a guy who struggles to make a living. #Sarcasm	[[121, 129]]	[]	[]
408148945538662400	sleeky_Humphery	"I memorize song lyrics faster than math and physics formulas."" #sarcasm"	[[63, 71]]	[]	[]
411556343745499136	JBunn10	So we can trade Asdrubal now, and move Aviles to shortstop because we have utility infielder David Adams. #Sarcasm #Hehit193	[[106, 114], [115, 124]]	[]	[]
417126684387590144	DeanofDabs	I love driving across Western Kansas in 60 mph wind gust...especially with a truck load of stuff. ..#sarcasm	[[100, 108]]	[]	[]
414130009175908352	BrandonComisky2	@PinstripeBowl @JasonBaumRU @RFootball oh im so glad this is what my money is going to... #sarcasm #RUscrewD	[[90, 98], [99, 108]]	[[0, 14], [15, 27], [28, 38]]	[]
399670417696501760	BlackJordan5	@kimmymelendez10 lets all take a moment to appreciate such a great comeback #sarcasm #jk #Rolling #AvadaKedavraHoe	[[76, 84], [85, 88], [89, 97], [98, 114]]	[]	[]
416008163100753921	polevaultkid24	My parents got me the gift of no more wisdom teeth for tomorrow. yay! #sarcasm	[[70, 78]]	[]	[]
406977680744001538	daniellekjames	sometimes I just get overwhelmed with my social life. #sarcasm	[[54, 62]]	[]	[]
401590521954459648	VeerleTakino	Rainbow Dash and Applejack should become professional mediators. They're sooo good at it. #Sarcasm #OverABarrel	[[90, 98], [99, 111]]	[]	[]
414033207869190144	ScottGardiner12	I woke up and discovered that the Oilers lost yet again.  I, for one, am shocked.  #sarcasm #15yearrebuild	[[83, 91], [92, 106]]	[]	[]
415278611768557568	Love_Lanaa	Can't y'all tell I'm having a lovely day #sarcasm #ha😒 http://t.co/PNJWvPd4eZ	[[41, 49], [50, 53]]	[]	[[55, 77]]
402297239236001792	caitriona_mcc	Up In two hours for my first day of placement and still haven't slept a wink #ThingsAreLookingUp #Sarcasm	[[77, 96], [97, 105]]	[]	[]
419331913443069953	AndrewF_303	Watkins is an awful QB. He should be ashamed of his play tonight. #sarcasm	[[66, 74]]	[]	[]
409809151426953216	CBronsonAllen	@phil_rosenthal How dare you question the archaic television rules of this treasured non-profit organization known as the NFL #sarcasm	[[126, 134]]	[[0, 15]]	[]
400731809719541760	mandamakko	Thanks to @CraigDavidson17 for looking after me tonight! #sarcasm #leftonmydeathbed #screwyou. 👍👊	[[57, 65], [66, 83], [84, 93]]	[[10, 26]]	[]
415328657893494784	KendraHighley	Whew, long day! Bed before 10 oughta help, even if that's lame. #PartyAnimal #sarcasm	[[64, 76], [77, 85]]	[]	[]
416096670795833344	pherwatcheslive	Oh wow. This ~poetic~ symbolism rn. So bootyful. #DoctorWho #sarcasm	[[49, 59], [60, 68]]	[]	[]
400246979650809857	BryceTrumble	It's OK winter you can just butt into fall. I was totally ready for the snow. #Sarcasm #FirstSnow #WheresFall #NotReadyForThis	[[78, 86], [87, 97], [98, 109], [110, 126]]	[]	[]
412774661257064448	redpanda79	Good job sticking with Bobby Ryan, Carlo.  #sarcasm #TypicalCarlo	[[43, 51], [52, 65]]	[]	[]
420588814747578368	cnenglish	I have surgery next week, the day before classes start.. Awesome! Such a great way to start the semester 😒 #sarcasm #sickkidlife	[[107, 115], [116, 128]]	[]	[]
415210488813740032	mikaela_dobies	I love the fact that we don't talk ever. This is so healthy. #sarcasm	[[61, 69]]	[]	[]
406153957623726080	pete_shaw94	Should stop forcing myself to be ill on certain dates and times  #sarcasm	[[65, 73]]	[]	[]
418980629066178560	imbrittanytyson	since jordyns twitter is on my phone im getting all of her birthday wishes. awesome #sarcasm	[[84, 92]]	[]	[]
409745617573781504	AmandaFortner	Can't wait to see what joy this fantastic day will bring! #Sarcasm	[[58, 66]]	[]	[]
413402163021643776	jonginsmp3	I'm always lucky when it comes to timezones lol. #sarcasm	[[49, 57]]	[]	[]
412609726846078977	NatalieSchuller	Great running/walking conditions! 😄😒🏃🚶🏃💨 #psych #sarcasm #noexcuses #wintersucks http://t.co/mkaKI8SzSV	[[41, 47], [48, 56], [57, 67], [68, 80]]	[]	[[81, 103]]
407139079068086272	mikeyyymurphy	Oh mike dean denies us two penalties but man it's get one? I am shocked :/ #sarcasm #COYS	[[75, 83], [84, 89]]	[]	[]
410888519058325504	amyhanebrink	Just refilled my windshield wiper fluid all by myself! #grown #shouldbeamechanic #independent #sarcasm	[[55, 61], [62, 80], [81, 93], [94, 102]]	[]	[]
419107795410378752	bradford112233	There is nothing better then waking up with the flu #greatday #sarcasm	[[52, 61], [62, 70]]	[]	[]
418718910171475970	fredontv	"Wow, how did all of South Carolina media get ""scooped"" on the Clowney going to the NFL story by ESPN? #sarcasm"	[[102, 110]]	[]	[]
418017315280945153	xThisIsTheDevil	@YoungKChris because i want to? i didn't realize i needed a justification. #sarcasm	[[75, 83]]	[]	[]
408246547340480512	avaak22	I just got an email telling me I need to got to San Antonio in April. I have a horrible job. #sarcasm	[[93, 101]]	[]	[]
415103284613898240	atrivandi	"RETWEET ""@glitzritz: #Sarcasm is a gift to mankind, and when you understand how to use it, it becomes a super power!"""	[[21, 29]]	[[9, 19]]	[]
406390736209182721	tanarentschler	Four hours of sleep &amp; now work on Black Friday? Oh this shall be a wonderful, wonderful day. #sarcasm	[[97, 105]]	[]	[]
417533267932241920	jake9803	“@ziallistruelove: @handjoblouis O.O really?! i had no idea! #sarcasm” saved me	[[61, 69]]	[[19, 32]]	[]
411187180019531776	libertygal72	@rosielitttle Hmm. Christmas time tends to bring out the best in people #sarcasm	[[72, 80]]	[[0, 13]]	[]
406562835653607424	emmymariebach	"""Don't suck..and you won't be bullied."" @_SheWent2Jared ....the worlds most sensitive man ever...#sarcasm"	[[97, 105]]	[[40, 55]]	[]
401068268955238400	Capecod16	@Midday180 @PaulKuharskyNFL pk in a good mood cause his favorite qb greatest ever andrew luck is in town playing the team pk hates. #sarcasm	[[132, 140]]	[[0, 10], [11, 27]]	[]
404804308543504385	adorknamedash	oh what a surprise...#sarcasm #shewinseveryyeardoesntshe #AMAs	[[21, 29], [30, 56], [57, 62]]	[]	[]
402580797498331136	andy_davis	Internet speeds are blazing fast tonight @comcastcares #sarcasm http://t.co/U7pBwKLXzS	[[55, 63]]	[[41, 54]]	[[64, 86]]
413435552575127552	AJ__Thomas	Of course when it doesn't matter mitch mcconnell votes nay. Thanks for your wonderful leadership....#Sarcasm #WeNeedNewLeadership	[[100, 108], [109, 129]]	[]	[]
409741045925036032	amorro42	OSU lost; that's funny and now I'm over it...it was after all to MSU...A real win would have been for a flash flood in the stadium #sarcasm	[[131, 139]]	[]	[]
409817610935492608	Jew_Majesty	Nothing brightens my day more than looking up the new Abortion Laws in the State of Texas #Finals #research #sarcasm #liberalproblems :/	[[90, 97], [98, 107], [108, 116], [117, 133]]	[]	[]
401427727657754624	TishHewitt	After 4 hours on the coach to London I would just love to wrestle with the tubes for an hour or so... #sarcasm #ihatetravelling	[[102, 110], [111, 127]]	[]	[]
415670719318458368	SilkCharm	How Frankincense &amp; Myrrh helped Virgin Mary get her pre-baby body back in 14 days! Learn her secrets! (any women's mag) #sarcasm #Christmas	[[124, 132], [133, 143]]	[]	[]
415720718920187904	Darren_Baptiste	@PetarMihajlovi3 damn dude this bag is f'n hot.. and you know much I looooove spicy food #sarcasm	[[89, 97]]	[[0, 16]]	[]
404354093834977280	HollywoodPops	"""So happy to play to a full room"" #sarcasm  Sell some tickets then? @DeadFerretUK #fakers"	[[34, 42], [82, 89]]	[[68, 81]]	[]
413505251854254080	moritz89	Working on this '#sarcasm' thing. Not sure if the last tweet displayed my grasp of the concept properly...	[[17, 25]]	[]	[]
414390979022450688	NTR33G	@nikestore I just love how your site is having problems processing orders #sarcasm I've been on this spinning wheel for 40 minutes now!	[[74, 82]]	[[0, 10]]	[]
416066803404926976	SarcasticFlame	Favorite random tweets because the twitter app is awesome :D #Sarcasm	[[61, 69]]	[]	[]
418910423359172608	ohbaker6	@KatLizBell haha guess I don't got a uterus or other proper body parts for that sorta thing. Def worth a shot though #sarcasm #kidding	[[117, 125], [126, 134]]	[]	[]
408366570361323520	WidowedShield	A pregnant assassin in a madhouse-like mall. What could go wrong? #Sarcasm	[[66, 74]]	[]	[]
420331809906655233	IAmExquisite_	"""@PastorYPJ: #Relationships Ignore the gentlemen... adore the jerk... yah, that makes perfect sense. #Sarcasm""&lt;&lt;&lt;THIS!!"	[[13, 27], [101, 109]]	[[1, 11]]	[]
408863935345864704	_theOchoa	I blame black Friday for my awesome sleep schedule :-D #sarcasm	[[55, 63]]	[]	[]
420641753259991040	JimRoseVSOP	@GaltsGirl @GOP @Coondawg68 No, no...wisdom says go along with this, THEN when we win in 2014/16, we fight. Don't rock the boat! #sarcasm	[[129, 137]]	[[0, 10], [11, 15], [16, 27]]	[]
416614942813331456	TrevorBoller	America does not have a guns control problem. #sarcasm Louisiana shooting rampage http://t.co/jW4vvKe8RD”	[[46, 54]]	[]	[[82, 104]]
412005613288189954	SimonDMC	Glad to see that the #SnowPlows in @RegionWaterloo are out in full force... #sarcasm	[[21, 31], [76, 84]]	[[35, 50]]	[]
412347360610492416	Easymac25	"Wow ""sarcasm"" @ItsHumorTruth followed me.  It's a thrill of a lifetime! #sarcasm"	[[72, 80]]	[[14, 28]]	[]
406314748737622016	A_lyssaa_	"""@OddAngels: So it's friday already and I didn't do anything entertaining all week so far yay! #sarcasm"" OMG same."	[[95, 103]]	[[1, 11]]	[]
402083577988276225	kjr44035	@KenCarman of course Stanford should be ahead, they beat Ore. Their 2 losses aren't as bad as OSU only winning by a few TD's #sarcasm	[[125, 133]]	[[0, 10]]	[]
401833143260708864	gemishaun	Doc McStuffins birthday party! :) #wesoundreallyexcited #sarcasm #indyaskyy #5thbirthday #5thbirthday… http://t.co/pvanMNJRxH	[[34, 55], [56, 64], [65, 75], [76, 88], [89, 101]]	[]	[[103, 125]]
408162668596301824	Conkerface	Yass! This Christmas the BBC are showing all the kids films we've already got! Hurrah! #sarcasm	[[87, 95]]	[]	[]
415252196037378048	stevenwishnoff	@Johnsenfuego @LaborSec @USDOL They do spend less you clueless, heartless douche. Glad your'e okay. Hope you always are.#sarcasm	[[120, 128]]	[[0, 13], [14, 23], [24, 30]]	[]
405498564257648640	_geniusRee	Because taking selfies helps me learn about Short Sales...or not. #sarcasm #eyebrowslookinglikeDrake… http://t.co/x9rZ9pSkD4	[[66, 74], [75, 100]]	[]	[[102, 124]]
412843792623226880	MakeupMarissa	Btw, that last name was directed towards my insurance. Pathetic that they don't have it together, huh? #sarcasm	[[103, 111]]	[]	[]
409669229332684801	louisagrace_	Fantastic news that MPs will be getting an 11% pay rise, they are all doing fantastic work for this county, they deserve it. #sarcasm	[[125, 133]]	[]	[]
399235593596837889	Cmonuspurs1	Im terrified just heard whu fans- Tottenham Hotspur we're coming for you! They have a good firm #scary #sarcasm	[[96, 102], [103, 111]]	[]	[]
407872182228774913	scottcohen13	Wait, retailers are extending Cyber Monday? But I thought your special deals were for one day only? #sarcasm	[[100, 108]]	[]	[]
417828587342159873	JoAnnaMangus	I love that you never wanna hangout with me alone. I just love it. #sarcasm	[[67, 75]]	[]	[]
412650468532178944	AtheistMemeBase	Conservative Christian facebook posts &gt;&gt; http://t.co/vSmNnirDlF &gt;&gt; #christian #gayhating #ridiculous #sarcasm	[[79, 89], [90, 100], [101, 112], [113, 121]]	[]	[[47, 69]]
399890630060810240	callumross95	Woah! Danny K definitely gets the girls... He's got a KIA in his music video. #SweetWheels #No #Sarcasm	[[78, 90], [91, 94], [95, 103]]	[]	[]
417649808917012480	Dagny_Galt	.@willstauff You mean your copy of the Constitution doesn't include the federal power to regulate marriage?  #sarcasm	[[109, 117]]	[[1, 12]]	[]
408727632269045760	dananicole___	I just loved fall semester so much I'm so sad to see it go #sarcasm #hateitsomuch	[[59, 67], [68, 81]]	[]	[]
417445360802332672	amyjaynehawkins	Exactly what Founding Fathers had in mind for #SCOTUS - Justice Sotomayor Will Preside Over New Year's Ball Drop at Times Square #sarcasm	[[46, 53], [129, 137]]	[]	[]
417405983627804673	TKras	Give Brees and the #Saints the ball first on their home turf.  Great decision #Sarcasm	[[19, 26], [78, 86]]	[]	[]
410271655210913793	Kimphin007	Commence migraine. PMS, grief, finals week, no sleep,  and holiday stress... yes tomorrow will be a fanFUCKINGtastic day. #sarcasm	[[122, 130]]	[]	[]
419563288351875072	GiannaLynn13	You're such a great friend. I'm so glad I told you all that so you can just go &amp; tell people. Thanks for being so trustworthy ilysm #sarcasm	[[136, 144]]	[]	[]
413502011993513984	RobbWroblewski8	Oh yea this breaks gunna be a fuckkin riot #sarcasm #fml #fuckthis	[[43, 51], [52, 56], [57, 66]]	[]	[]
414880050987937794	niclijones	In a shock turn of events, I'm now watching a Tom Hanks film. #sarcasm #Hanktastic	[[62, 70], [71, 82]]	[]	[]
409544642506391553	swann_no_bird	What an awesome Saturday! I woke up took a shower ate some ramen noodles and played xbox! #sarcasm	[[90, 98]]	[]	[]
414738437410140160	Itz_DP	I wouldn't be so pissed if the whole complex power was out but it's only like 3 buildings and luckily I'm in one of em #Sarcasm	[[119, 127]]	[]	[]
420419648761245697	Dalton_Hughes66	“@MikeDoocyFox4: Thank God we don't have to live with this pathetic BCS system anymore.” #sarcasm	[[89, 97]]	[[1, 15]]	[]
399330196886937600	HokieJoker	Okay Offense show up!!! If you don't score/you turn it over, I'll still support you #sarcasm	[[84, 92]]	[]	[]
413561289055928320	SHaMRaHK	@VerizonSupport Your techs are wonderful.  Wasted a whole day waiting for a tech that never showed up. #sarcasm #unimpressed	[[103, 111], [112, 124]]	[[0, 15]]	[]
414941485788700672	chloedelainey	Please, keep ranting and raving about your perfect love life. You caught me. It's my favorite thing to hear. #sarcasm	[[109, 117]]	[]	[]
417968558786633728	Jayfunnyman	Now all the guys and girls can project there porn and make it like a movie oh yayyyy #sarcasm	[[85, 93]]	[]	[]
409451639800864768	ChelseaMick123	Oh well - the cricket should be good later #irony #sarcasm	[[43, 49], [50, 58]]	[]	[]
403199168635625472	beenaynay95	Thanks for randomly texting me this morning....that was weird at all... #sarcasm	[[72, 80]]	[]	[]
413711009891627009	MarieDuke99	#Kindle or #paperback   Laughs, tears, and truth. http://t.co/JTmrZyNcmy        #autism #specialneeds #sarcasm #relate #truestory	[[0, 7], [11, 21], [80, 87], [88, 101], [102, 110], [111, 118], [119, 129]]	[]	[[50, 72]]
420352366597394432	Chris_Geno_51	"""@TaylorMylar: Oh Nabokovs injured again? SHOCKER! #sarcasm @Chris_Geno_911""   Lmao old russian"	[[51, 59]]	[[1, 13]]	[]
403217393067257856	brooke_karr	Every time I walk into Crouches I get hit with 100000 pounds of negativity. #lovethisclass #sarcasm 😒	[[76, 90], [91, 99]]	[]	[]
410966936088875008	QuixoticWolve	I guess quantum computing is the solution to FA's problems. #sarcasm	[[60, 68]]	[]	[]
416527538018480128	bananaloulou	@DangTheLion @itsmeClaireL #SARCASM Lmao hahah same same! di pa din ako ehh XD sabay tayo LOL	[[27, 35]]	[[0, 12], [13, 26]]	[]
399372506806513664	RyanShaun84	#babysittingcommercial Sam has a criminal record? Oh gee, I had no clue! #sarcasm @JeanetteMcurdy @ArianaGrande @NickelodeonTV	[[0, 22], [73, 81]]	[[82, 97], [98, 111], [112, 126]]	[]
410128447269527552	Charlotte_Hitch	@lankygatesy im sure that will come in handy...absolutely buzzing for Sunday already! #sarcasm	[[86, 94]]	[[0, 12]]	[]
420676417639038976	KG1116	"""I didn't pay attention to Bynum to contract.""  #francesa #shocking #couldntguessthat #sarcasm"	[[48, 57], [58, 67], [68, 85], [86, 94]]	[]	[]
409765359483240449	paulvshep	"3 timeouts unused, gutless""@mpelc: If the #Lions don't use all their timeouts and try to score here...well...#FireSchwartz #sarcasm"""	[[42, 48], [109, 122], [123, 131]]	[[27, 33]]	[]
420008518259716096	LesbianCharmer	Please make me feel small I fucking love that shit #Sarcasm	[[51, 59]]	[]	[]
404632132745957376	markslopez1	Great result today! Fabulous weekend for sport! #sarcasm	[[48, 56]]	[]	[]
406476101653774336	HopeFoster05	I love dinners where the only conversation is about what's on ESPN ..... #sarcasm 😒	[[73, 81]]	[]	[]
399666424827756544	priz0_0	And Then I Realized I Was Matching With My Best Friends Muahahaha #Sarcasm 👗 🔫	[[66, 74]]	[]	[]
418068607088594944	dsmarine7	@DavidKellyTNN @ZachEClark @MLB it's a BAMF camera that captured this, too. #Sarcasm	[[76, 84]]	[[0, 14], [15, 26], [27, 31]]	[]
400381448038785024	RealMikeBrandon	Still looking for one of these many jobs that @BarackObama created #sarcasm	[[67, 75]]	[[46, 58]]	[]
407671798986448896	dsgrandy	OH MY GOD! #StarWars is on SPIKE right now! They almost NEVER play that! #sarcasm	[[11, 20], [73, 81]]	[]	[]
417162856610529280	TJChrist44	@ginamizell damnit Gina as our beat writer your supposed to be on our side. No negative thoughts. #sarcasm.	[[98, 106]]	[[0, 11]]	[]
415048742354432000	Just_JohnP	Why do some people feel the need to include close to 10 hashtags on one post?#tweet #twitter #early #morning #pisses #me #off #sarcasm	[[77, 83], [84, 92], [93, 99], [100, 108], [109, 116], [117, 120], [121, 125], [126, 134]]	[]	[]
410956090025992192	mjreeves3	Just on the outside. I'm already a beautiful person on the inside. #humble #sarcasm #StupidIsAsStupidHashTags	[[67, 74], [75, 83], [84, 109]]	[]	[]
407006069693902848	Wiersma21	Last night home and let the fun start again #sarcasm  #anywherebutbbc	[[44, 52], [54, 69]]	[]	[]
419062032164347904	SineTimore__	I'm so happy the president of my country never gets ignored! #sarcasm http://t.co/ArIFksctRc	[[61, 69]]	[]	[[70, 92]]
420169890499399680	di3gonzo	Delayed flight with @united... What a surprise! #sarcasm (@ Las Vegas McCarran International Airport (LAS)) http://t.co/XfFFXVFpgV	[[48, 56]]	[[20, 27]]	[[108, 130]]
401781241004818432	tbens3	We should use the screen pass more. We are very successful with it. #sarcasm	[[68, 76]]	[]	[]
404308075219144704	TylerFreeman6	This jeweler commercial said if she says no to the ring, we give you your money back. That would make me feel so much better #sarcasm	[[125, 133]]	[]	[]
416031333626818561	12Lions	@joesegal @Miriam2626 @fpmora Sorry. I was being sarcastic. I should have typed #sarcasm.	[[80, 88]]	[[0, 9], [10, 21], [22, 29]]	[]
418001465576525825	brettinkc	@AP Oh, good. Nothing more I want than to hear #DuckDynasty characters talk politics. Should be compelling. #sarcasm	[[47, 59], [108, 116]]	[[0, 3]]	[]
420591411889569792	Alastair68	@mlse real confident having Kevin Lowe as part of the management team - great front office guy #sarcasm	[[95, 103]]	[[0, 5]]	[]
413131657529405440	SpanishHerm	@__HeatherJones lol I haven't yelled at you. You'd know if I did. You would never do anything to make me yell at you anyway. #sarcasm	[[125, 133]]	[[0, 15]]	[]
400089299427020800	mbourds	They'd probably react this way if they went to Midd too #sarcasm http://t.co/h8o2W7dIro	[[56, 64]]	[]	[[65, 87]]
402183274661175296	Killer_Glitzer	'A negative mind will never give you a positive life.' ..Just because it's so easy. #sarcasm	[[84, 92]]	[]	[]
406230798661320704	The_Alpha_Bitch	#TBT #ThrowBackThursday The First Thanksgiving and Black Friday... #sarcasm #truth http://t.co/lfw7EOsaZ6	[[0, 4], [5, 23], [67, 75], [76, 82]]	[]	[[83, 105]]
415965274735906816	mspiker	364 days and 7 hours till next Christmas! You all better get moving! #sarcasm	[[69, 77]]	[]	[]
407701528003088384	laura__nola	@seaglass44 why fight the urge? #sarcasm is probably still too witty for many http://t.co/gBQbi9DroQ	[[32, 40]]	[[0, 11]]	[[78, 100]]
415197127392759808	MadiNicoleeee	Tonight should be just oh so much fun. #sarcasm #iwillhither	[[39, 47], [48, 60]]	[]	[]
402006297542795265	Tdutz_7	It's cool, I didn't feel like sleeping tonight. #sarcasm	[[48, 56]]	[]	[]
418794419991482368	PastryPlate	@dancingbeanbob to become Elitist! Then I don't ever have to fly coach or talk to poor people. #sarcasm	[[95, 103]]	[[0, 15]]	[]
400106467795009536	MattJavit	@StampedeBlues Figure it out yet, bud? U see, the Spurs won by 20+, Celtics won 4 str8, and the Pacers are the best in the league. #Sarcasm	[[131, 139]]	[[0, 14]]	[]
415909560424357888	emmahahner	Really love when Aidan sends me a bunch of pictures of Florida #sarcasm	[[63, 71]]	[]	[]
404520652721254400	AndMoser	I totally love having a roommate who sleeps from Friday afternoon to Monday morning straight #sarcasm	[[93, 101]]	[]	[]
420666996993183744	1DancingCrane	@zbleumoon but remember there's no global warming because winter happened in Minnesota... #Sarcasm :-)	[[90, 98]]	[[0, 10]]	[]
411581592701009920	SeoulsDancer	@Nazli_Mayniac whyyyyy are we living here damn so great stuff Anywhere except in Germany! Great. #sarcasm	[[97, 105]]	[]	[]
408969681404309504	Buffalocrisps	"@PapabearNo1 @WTView @Colliniho @kingdomman66 @phog6189 ""Looking walks on the beach"" eh Mark? I do believe that there is a #sarcasm fail ;)"	[[123, 131]]	[[0, 12], [13, 20], [21, 31], [32, 45], [46, 55]]	[]
407854768644960256	Annette1Hardy	Michael Gove says Tristram Hunt attacks him for being partisan so he’s glad Hunt spoke for 4 minutes without doing that. #sarcasm #OECDPISA	[[121, 129], [130, 139]]	[]	[]
420196646715019265	cagayanadeleon	@olfrch bisi weh nyepet2 panitia kpu terus dimenangin gt kan beliau jago nyepet #sarcasm #actuallyfacingthereality	[[80, 88], [89, 114]]	[[0, 7]]	[]
420754202101817344	jdutton24	It's okay, it's not like I was asking a question because I genuinely care about an answer or anything. #sarcasm	[[103, 111]]	[]	[]
416771124576649217	BREANNA_sioux	Going to bed with no answer. :( ought to something nice to wake up to #sarcasm	[[70, 78]]	[]	[]
417958867532648448	reedtyler	"Come on, school. I don't know why you'd choose to do ""site maintenance"" at 4 a.m. on NYE. #sarcasm"	[[90, 98]]	[]	[]
420124963534684160	love_lexii	I should just post constant pictures of a boy that doesn't love me as much as I love him.. #ThatDoesntMakeMeCrazy #sarcasm #moveon	[[91, 113], [114, 122], [123, 130]]	[]	[]
410014456723558400	BiebersQueenie	falling asleep sitting up.. this is good #sarcasm #jokes	[[41, 49], [50, 56]]	[]	[]
404806479502262273	JakeeElliott	i mean whats the WORST that could happen tomorrow? just slip off the road and get in a serious wreck? ahh com'on not bad at all #sarcasm	[[128, 136]]	[]	[]
405955234528100352	irismgrz	"Suck a cock, No Kim you look so beautiful in ""Bound 2"" impressive #sarcasm"	[[66, 74]]	[]	[]
420648240703221761	IamTheBatNaz	what a fucking surprise, this never fucking happens #sarcasm  http://t.co/DTuiKW95Cv	[[52, 60]]	[]	[[62, 84]]
409333826549067776	audsjop	Starting to feel sorry for Man U fans #sarcasm #bbcfootball	[[38, 46], [47, 59]]	[]	[]
407095313472552961	ridasulaiman	"homeeeey! e.e ""kirain ke samarinda tadi :)"" #mum #sarcasm #matik I went out at 10.30am and just got back heheh~"	[[44, 48], [49, 57], [58, 64]]	[]	[]
402102699170070528	EdwardHall24	simply love writing a literature review and my dissertation, couldn't think of a single thing to be doing instead....#sarcasm	[[117, 125]]	[]	[]
418580913522769920	2LTBillyC	Shooting contest with some Country folk. Dollar to the winner...and the winner is??? The Country folk. Way to go, enlisted men. #sarcasm ;)	[[128, 136]]	[]	[]
407563980916277248	NicoleCal17	my hair looks really ratchet today and I love it💝 #sarcasm?	[[50, 58]]	[]	[]
417379390759387138	shawnn75	@JBallSr @HTTR24_7 I also agree, let's not forget Mike is a great QB coach, Yeah Ok!!! #sarcasm	[[87, 95]]	[[0, 8]]	[]
417411407542747136	lauraaa_2405	@kirstyyforsythh I'm counting down with excitement #sarcasm #incaseyoudidntrealise #slut	[[51, 59], [60, 82], [83, 88]]	[[0, 16]]	[]
